0.583524,0.054231,0.482517,0.013642,0.283333,0.190812,0.391304,0.132098,0.500000,0.097317,0.716298,0.116755,0.741176,0.081143,0.671429,0.031873,0.606061,0.023770,0.307692,0.023409,0.846890,0.131574,0.725714,0.050791,0.714286,0.022390,0.555556,0.289165,0.777778,0.168703,1
0.663616,0.092676,0.230769,0.020425,0.533333,0.263282,0.608696,0.113157,0.600000,0.084870,0.911469,0.040610,0.582353,0.010675,0.185714,0.035343,0.181818,0.044632,0.384615,0.078971,0.612440,0.076241,1.000000,0.019821,0.257143,0.027773,0.592593,0.097966,0.777778,0.059561,2
0.663616,0.134794,0.524476,0.007475,0.666667,0.045141,1.000000,0.011805,0.400000,0.006171,0.911469,0.034739,0.941176,0.003344,0.071429,0.005600,0.333333,0.007738,0.615385,0.014066,0.076555,0.062526,0.925714,0.012583,0.557143,0.052529,0.518519,0.262007,0.666667,0.101033,3
0.663616,0.112843,0.636364,0.012449,0.683333,0.123751,0.826087,0.050415,0.900000,0.016246,0.911469,0.030656,0.241176,0.007521,0.557143,0.011529,0.424242,0.008027,0.384615,0.012952,0.877990,0.094217,0.982857,0.027315,0.000000,0.120417,0.259259,0.391747,0.666667,0.099025,4
0.677346,0.096662,0.496503,0.022186,0.466667,0.199095,0.739130,0.041104,1.000000,0.010649,0.909457,0.031047,0.717647,0.009053,0.357143,0.016852,0.303030,0.016505,0.307692,0.034245,0.607656,0.061731,0.840000,0.018197,0.557143,0.022920,0.000000,0.146886,0.222222,0.071382,5
0.681922,0.110477,0.552448,0.026309,0.733333,0.120908,0.217391,0.074464,0.400000,0.046971,0.905433,0.032589,0.529412,0.020946,0.442857,0.030255,0.484848,0.016499,0.384615,0.022423,0.660287,0.082360,0.097143,0.204192,0.242857,0.244542,0.481481,0.313219,0.333333,0.147682,6
0.684211,0.109171,0.426573,0.016458,0.400000,0.167116,0.521739,0.238271,0.500000,0.206832,0.732394,0.113978,0.729412,0.046297,0.857143,0.019099,0.303030,0.027545,0.384615,0.041608,0.873206,0.147349,0.937143,0.050008,0.671429,0.030976,0.518519,0.223900,0.555556,0.124286,0
0.677346,0.106504,0.447552,0.014789,0.466667,0.200022,0.565217,0.149140,0.500000,0.129497,0.728370,0.099437,0.700000,0.043547,0.900000,0.037327,0.515152,0.016211,0.230769,0.044662,0.868421,0.190280,0.760000,0.056783,0.785714,0.022042,0.592593,0.361351,0.666667,0.246881,1
1.000000,0.106025,0.230769,0.020569,0.683333,0.174816,0.434783,0.166215,0.400000,0.198519,0.728370,0.084222,0.729412,0.028542,0.614286,0.018380,0.636364,0.016293,0.538462,0.022936,0.866029,0.158450,0.462857,0.053779,0.714286,0.041154,0.518519,0.306561,0.666667,0.183221,2
0.826087,0.093920,1.000000,0.015588,0.883333,0.270740,0.608696,0.254617,0.300000,0.242768,0.728370,0.068855,0.664706,0.043616,0.657143,0.037014,0.272727,0.014909,0.615385,0.019434,0.526316,0.161064,0.662857,0.064068,0.585714,0.019972,0.481481,0.137355,0.555556,0.066230,3
0.983982,0.136880,0.727273,0.019142,0.450000,0.144573,0.434783,0.118312,0.000000,0.178523,0.732394,0.101969,0.788235,0.022745,0.628571,0.019982,0.545455,0.024823,0.538462,0.059246,0.868421,0.175484,0.560000,0.052210,0.328571,0.041576,0.444444,0.436755,0.444444,0.256573,4
0.913043,0.097621,0.594406,0.009856,0.466667,0.133847,0.478261,0.114041,0.800000,0.063426,0.875252,0.044216,0.776471,0.013005,0.842857,0.009733,0.393939,0.009685,0.384615,0.020736,0.933014,0.101555,0.874286,0.016341,0.128571,0.057744,0.185185,0.385886,0.555556,0.129322,5
0.906178,0.122631,0.622378,0.016806,0.450000,0.075430,0.434783,0.054183,0.800000,0.025216,0.772636,0.027333,0.735294,0.008291,0.642857,0.016866,0.545455,0.010081,0.615385,0.012431,0.935407,0.075705,0.125714,0.053054,0.171429,0.116080,0.370370,0.300130,0.666667,0.091373,6
0.913043,0.119662,0.510490,0.030381,0.450000,0.268468,0.695652,0.060119,0.300000,0.034330,0.772636,0.035530,0.729412,0.010778,0.600000,0.017172,0.333333,0.021390,0.230769,0.069906,0.928230,0.100635,0.548571,0.051388,0.628571,0.037063,0.740741,0.088239,0.555556,0.041202,0
0.915332,0.111190,0.475524,0.028217,0.583333,0.255294,0.652174,0.127578,0.600000,0.074516,0.877264,0.033980,0.794118,0.007635,0.528571,0.021264,0.424242,0.012799,0.384615,0.019221,0.937799,0.103971,0.445714,0.040466,0.428571,0.061861,0.518519,0.208440,0.777778,0.079495,1
0.137300,0.159222,0.419580,0.039421,0.650000,0.194171,1.000000,0.037507,0.300000,0.020981,0.772636,0.034587,0.858824,0.007757,0.300000,0.017628,0.363636,0.013660,0.692308,0.014434,0.555024,0.065959,0.617143,0.059201,0.557143,0.049450,0.555556,0.221689,0.666667,0.075970,2
0.576659,0.099714,0.937063,0.015513,0.833333,0.188013,0.652174,0.256647,0.600000,0.180648,0.738431,0.083805,0.664706,0.054515,1.000000,0.021354,0.727273,0.013949,0.000000,0.084593,0.767943,0.099856,0.788571,0.061608,0.557143,0.042504,0.444444,0.325537,0.444444,0.155693,3
0.800915,0.106815,0.699301,0.011458,0.500000,0.327721,0.565217,0.333303,0.600000,0.241437,0.746479,0.088090,0.682353,0.051562,0.428571,0.053187,0.393939,0.015470,0.307692,0.035930,0.825359,0.096472,0.674286,0.034019,0.457143,0.039818,0.518519,0.126917,0.555556,0.073642,4
0.798627,0.122191,0.146853,0.042859,0.300000,0.746688,0.565217,0.327427,0.600000,0.232667,0.746479,0.086427,0.717647,0.059998,0.528571,0.059149,0.424242,0.038485,0.461538,0.061222,0.861244,0.112809,0.800000,0.047204,0.400000,0.049661,0.481481,0.243662,0.666667,0.102020,5
0.890160,0.101768,0.748252,0.023150,0.516667,0.143115,0.652174,0.091813,0.700000,0.050438,0.859155,0.083476,0.764706,0.055129,0.657143,0.051369,0.606061,0.028157,0.230769,0.063184,0.854067,0.144119,0.891429,0.046238,0.528571,0.043629,0.222222,0.268747,0.666667,0.161624,6
0.972540,0.107196,0.328671,0.017642,0.116667,0.393062,0.173913,0.725565,0.400000,0.453595,0.740443,0.110659,0.723529,0.054052,0.542857,0.067061,0.424242,0.052675,0.769231,0.044898,0.856459,0.131789,0.474286,0.061451,0.942857,0.032004,0.148148,0.295013,0.000000,0.341981,0
0.878719,0.134287,0.657343,0.008341,0.183333,0.052844,0.173913,0.104928,0.500000,0.085779,0.875252,0.037224,0.258824,0.014952,0.571429,0.035703,0.303030,0.020399,0.384615,0.036728,0.911483,0.102169,0.662857,0.025400,0.585714,0.021888,0.740741,0.054843,0.888889,0.028507,1
0.883295,0.125641,0.349650,0.020408,0.650000,0.133920,0.913043,0.042586,0.400000,0.022499,0.873239,0.039506,0.576471,0.012233,0.457143,0.025471,0.515152,0.013792,0.538462,0.019698,0.916268,0.093379,0.542857,0.033027,0.442857,0.027979,0.555556,0.074632,1.000000,0.020210,2
0.881007,0.118976,0.517483,0.016087,0.416667,0.149548,0.608696,0.081701,0.600000,0.055647,0.774648,0.036472,0.458824,0.010791,0.414286,0.013910,0.393939,0.015237,0.000000,0.040847,0.921053,0.085795,0.840000,0.030871,1.000000,0.014030,1.000000,0.047153,0.333333,0.049925,3
0.679634,0.126895,0.496503,0.018114,0.466667,0.158206,0.478261,0.077766,0.600000,0.044963,0.770624,0.036134,0.135294,0.025891,0.214286,0.075010,0.363636,0.038886,0.461538,0.041860,0.916268,0.111486,0.651429,0.034495,0.628571,0.010299,0.518519,0.027445,0.333333,0.009245,4
0.876430,0.120370,0.552448,0.017693,0.583333,0.083710,0.782609,0.029126,0.600000,0.012709,0.873239,0.045926,0.888235,0.009974,0.242857,0.019593,0.303030,0.014004,0.000000,0.054996,0.911483,0.092776,0.525714,0.055410,0.428571,0.058606,0.555556,0.174882,0.777778,0.058575,5
0.956522,0.148184,0.811189,0.019755,0.016667,0.226319,0.130435,0.789962,0.200000,0.683905,0.283702,0.125115,0.576471,0.022093,0.342857,0.011655,0.424242,0.033325,0.000000,0.154897,0.784689,0.098756,0.748571,0.052476,0.542857,0.082567,0.518519,0.318344,0.777778,0.182497,6
0.679634,0.093762,0.825175,0.006333,0.650000,0.058683,0.652174,0.104636,0.500000,0.095764,0.307847,0.123185,0.400000,0.031672,0.571429,0.019862,0.424242,0.041384,0.538462,0.081174,0.693780,0.139915,0.754286,0.047221,0.771429,0.040674,0.407407,0.308777,0.555556,0.164532,0
0.677346,0.113472,0.811189,0.009937,0.016667,1.000000,0.000000,0.462856,0.500000,0.060211,0.309859,0.096081,0.782353,0.036086,1.000000,0.026317,0.484848,0.031089,0.461538,0.059590,0.681818,0.175573,0.645714,0.046647,0.557143,0.040601,0.740741,0.165121,0.666667,0.093089,1
0.647597,0.078440,0.489510,0.022002,0.500000,0.259336,0.217391,0.260433,0.200000,0.313712,0.293763,0.090279,0.529412,0.033238,0.600000,0.025210,0.636364,0.012262,1.000000,0.008396,0.712919,0.103039,0.268571,0.053735,0.642857,0.053413,0.407407,0.223996,0.666667,0.171893,2
0.970252,0.119216,0.825175,0.015245,0.650000,0.257327,0.086957,0.433142,0.100000,1.000000,0.283702,0.074596,0.735294,0.037867,0.200000,0.056693,0.272727,0.031381,0.230769,0.120019,0.595694,0.128355,0.320000,0.060851,0.257143,0.100383,0.333333,0.344594,0.000000,0.412775,3
0.947368,0.097744,0.594406,0.018354,0.533333,0.262834,0.260870,0.214451,0.500000,0.203687,0.311871,0.084656,0.529412,0.032478,0.600000,0.021994,0.515152,0.005076,0.846154,0.007542,0.760766,0.080202,0.537143,0.076149,0.471429,0.039526,0.555556,0.250662,0.666667,0.141098,4
0.707094,0.114062,0.762238,0.011490,0.716667,0.102710,0.391304,0.034227,0.600000,0.025822,0.690141,0.027778,0.817647,0.006329,0.600000,0.020043,0.606061,0.010829,0.538462,0.022464,0.935407,0.044770,0.428571,0.029931,0.428571,0.030259,0.222222,0.192016,0.666667,0.106291,5
0.707094,0.090382,0.818182,0.007394,0.816667,0.094475,0.956522,0.022025,0.000000,0.044683,0.690141,0.028532,0.741176,0.010702,0.585714,0.005831,0.666667,0.005959,0.538462,0.005707,0.916268,0.056018,0.611429,0.023764,0.642857,0.021007,0.592593,0.095775,0.888889,0.061950,6
0.707094,0.087420,0.727273,0.017955,0.216667,0.230103,0.347826,0.196497,0.500000,0.100066,0.877264,0.029544,0.805882,0.007952,0.614286,0.008676,0.636364,0.005549,0.692308,0.003887,0.899522,0.069664,0.840000,0.029597,0.685714,0.022648,0.740741,0.073733,0.333333,0.046735,0
0.707094,0.097356,0.237762,0.023980,0.500000,0.246503,0.521739,0.117169,0.000000,0.040568,0.863179,0.033750,0.617647,0.007569,0.771429,0.003590,0.606061,0.005349,0.692308,0.004701,0.916268,0.031665,0.160000,0.013453,0.542857,0.030820,0.592593,0.111388,0.666667,0.041089,1
0.075515,0.089688,0.517483,0.024223,0.500000,0.343258,0.478261,0.187478,0.600000,0.095800,0.895372,0.041281,0.147059,0.017253,0.371429,0.051390,0.545455,0.018301,0.384615,0.026136,0.947368,0.058460,0.702857,0.027442,0.357143,0.021438,0.629630,0.087195,0.888889,0.035124,2
0.314819,0.461661,0.500719,0.871942,0.136821,0.466080,0.313514,0.509233,0.696674,0.250656,0.326632,0.151019,0.557626,0.740731,0.821121,0.475137,0.375944,0.137111,0.012218,0.447574,0.717531,0.341433,0.910266,0.883959,0.761313,0.689424,0.639744,0.990795,0.253340,0.044761,3
0.726197,0.733598,0.143896,0.402990,0.834790,0.063895,0.330127,0.496612,0.845212,0.831710,0.972324,0.647421,0.234813,0.950104,0.963510,0.905253,0.828187,0.614524,0.781506,0.827763,0.223192,0.971091,0.400322,0.403728,0.711309,0.378201,0.052605,0.069736,0.837670,0.581201,4
0.577192,0.048171,0.862199,0.766614,0.246160,0.353550,0.722226,0.125458,0.898695,0.911829,0.209017,0.635354,0.347994,0.366092,0.357506,0.721724,0.864045,0.179888,0.167680,0.415623,0.099021,0.024911,0.749403,0.654261,0.107882,0.083393,0.189824,0.669278,0.390399,0.168083,5
0.797585,0.300754,0.086248,0.862897,0.596365,0.713141,0.489405,0.692549,0.270058,0.206844,0.593279,0.368020,0.781104,0.515081,0.988641,0.120075,0.663042,0.403493,0.467629,0.522447,0.453114,0.667383,0.191277,0.310591,0.658641,0.493345,0.719078,0.106102,0.814718,0.097887,6
0.320503,0.482613,0.353551,0.317074,0.044678,0.485259,0.452407,0.007850,0.222720,0.453357,0.084134,0.432154,0.549901,0.408677,0.813377,0.427693,0.917957,0.719768,0.451276,0.204162,0.347286,0.942157,0.373012,0.180321,0.200806,0.324035,0.897204,0.504206,0.717139,0.137784,0
0.046965,0.668960,0.879065,0.135618,0.689311,0.811351,0.612438,0.763165,0.592594,0.183698,0.375610,0.012324,0.071721,0.839675,0.075129,0.872658,0.594815,0.124611,0.409223,0.841197,0.234007,0.366226,0.522898,0.355606,0.640487,0.201006,0.682835,0.188296,0.432002,0.190537,1
0.589515,0.647260,0.016006,0.647712,0.955844,0.960792,0.895450,0.604580,0.925100,0.834544,0.477043,0.228123,0.454777,0.304577,0.746409,0.474996,0.039365,0.045540,0.088981,0.664008,0.292601,0.589573,0.725015,0.514388,0.498564,0.379260,0.996232,0.142752,0.128441,0.602497,2
0.143945,0.406570,0.266776,0.167429,0.665523,0.801231,0.355826,0.430685,0.404919,0.158092,0.875095,0.212046,0.168247,0.603126,0.672362,0.693958,0.080010,0.130548,0.863438,0.140917,0.584118,0.794963,0.802741,0.494531,0.168957,0.134771,0.586127,0.210251,0.611036,0.420879,3
0.813674,0.497931,0.559665,0.274929,0.273870,0.965933,0.720212,0.095379,0.617797,0.270729,0.932796,0.547403,0.831165,0.460957,0.943109,0.315320,0.927454,0.787773,0.137969,0.954974,0.177765,0.340332,0.719937,0.778988,0.726796,0.162885,0.243314,0.381932,0.367350,0.249271,4
0.599324,0.330557,0.833082,0.936790,0.550201,0.928157,0.409784,0.096022,0.638227,0.466077,0.207589,0.119458,0.304226,0.176853,0.142141,0.502455,0.301043,0.057883,0.608528,0.974661,0.253624,0.103229,0.421235,0.472354,0.840675,0.308072,0.403256,0.357826,0.439610,0.732428,5
0.792888,0.126961,0.058211,0.734249,0.930492,0.489863,0.661653,0.018033,0.139925,0.125127,0.145723,0.841525,0.252534,0.649271,0.945953,0.171311,0.304544,0.961373,0.877514,0.532729,0.023675,0.246390,0.731299,0.137074,0.153899,0.390758,0.054226,0.627542,0.030340,0.257348,6
0.867687,0.890973,0.985452,0.754397,0.635198,0.155589,0.762117,0.444035,0.912083,0.651095,0.346682,0.674053,0.059815,0.985030,0.542495,0.719488,0.545439,0.747663,0.115978,0.531083,0.359404,0.225018,0.535012,0.134586,0.484325,0.759672,0.282820,0.085445,0.032372,0.010134,0
0.491217,0.455499,0.993116,0.628220,0.593267,0.254066,0.589858,0.002353,0.370942,0.254106,0.020951,0.586734,0.541150,0.055523,0.497022,0.076607,0.229280,0.966692,0.125091,0.400500,0.224761,0.615657,0.596121,0.978021,0.615645,0.658431,0.609991,0.462037,0.768220,0.172542,1
0.573610,0.231535,0.126486,0.943885,0.998669,0.299968,0.426503,0.858524,0.598520,0.326356,0.347970,0.707674,0.766771,0.636660,0.488445,0.376557,0.277983,0.272801,0.720225,0.289292,0.606067,0.699596,0.090898,0.341034,0.011004,0.592135,0.474463,0.877694,0.504605,0.881415,2
0.243213,0.497207,0.829623,0.307267,0.470349,0.685847,0.660226,0.556006,0.422098,0.461706,0.036363,0.050491,0.080495,0.824633,0.771392,0.088741,0.332895,0.806473,0.473603,0.571913,0.465501,0.255969,0.222995,0.622965,0.024871,0.529354,0.550714,0.420755,0.677125,0.015063,3
0.180894,0.333376,0.743741,0.747130,0.754994,0.587458,0.395259,0.208524,0.628861,0.490778,0.254097,0.144608,0.969703,0.786446,0.028732,0.994965,0.872365,0.004487,0.452534,0.935659,0.649511,0.091518,0.273458,0.907498,0.824265,0.755834,0.862276,0.078083,0.373690,0.961367,4
0.161523,0.950275,0.417699,0.938013,0.853702,0.072321,0.574451,0.545505,0.003224,0.014629,0.254414,0.567125,0.825862,0.675012,0.911944,0.230595,0.034623,0.475379,0.034539,0.025514,0.832191,0.228792,0.504779,0.236697,0.787970,0.810299,0.297031,0.864467,0.758436,0.611012,5
0.736948,0.036958,0.306052,0.676564,0.142893,0.396916,0.776084,0.862907,0.614353,0.620902,0.142839,0.514570,0.876844,0.045731,0.174534,0.863825,0.397582,0.238426,0.946464,0.485559,0.191272,0.276865,0.681108,0.344620,0.883920,0.988602,0.877191,0.735023,0.250210,0.021913,6
0.936843,0.535258,0.492840,0.684548,0.241037,0.419328,0.694480,0.889527,0.937415,0.853209,0.564324,0.062218,0.075525,0.405439,0.229512,0.133436,0.952160,0.229430,0.477192,0.944003,0.932120,0.368692,0.275249,0.704761,0.354209,0.767566,0.627167,0.744697,0.425422,0.152490,0
0.383551,0.016243,0.280732,0.657978,0.737920,0.208891,0.022340,0.179365,0.106577,0.415990,0.476597,0.039039,0.268318,0.955100,0.089342,0.071310,0.756219,0.682344,0.714115,0.040852,0.025276,0.968958,0.381004,0.195838,0.087410,0.585392,0.316026,0.096376,0.816070,0.108043,1
0.262227,0.891651,0.913013,0.763560,0.202819,0.026570,0.073681,0.197579,0.577979,0.741654,0.166990,0.326559,0.029894,0.567341,0.662592,0.765166,0.713802,0.054829,0.652125,0.935064,0.613012,0.914834,0.524550,0.687660,0.381857,0.995733,0.832682,0.771363,0.293884,0.066457,2
0.116478,0.525113,0.211648,0.472480,0.438972,0.920797,0.779036,0.358532,0.225692,0.336945,0.349989,0.186286,0.528838,0.523382,0.585566,0.091913,0.808048,0.583536,0.380750,0.637886,0.419834,0.456112,0.139542,0.407626,0.916505,0.619103,0.566051,0.432787,0.943017,0.975239,3
0.002666,0.663193,0.992792,0.887788,0.246116,0.952347,0.607189,0.258613,0.941818,0.502755,0.679204,0.465454,0.536254,0.130531,0.878417,0.328903,0.855074,0.018680,0.971609,0.212650,0.163484,0.221400,0.017803,0.196823,0.576589,0.749919,0.247097,0.902527,0.063234,0.717004,4
0.171138,0.069101,0.716366,0.814618,0.270069,0.191824,0.821971,0.164282,0.590811,0.960676,0.836323,0.210169,0.615900,0.995705,0.990515,0.374658,0.961250,0.452518,0.751707,0.028727,0.938261,0.648272,0.556799,0.080383,0.880654,0.182256,0.948473,0.939278,0.050470,0.225050,5
0.050549,0.274033,0.799733,0.331334,0.099161,0.644126,0.957130,0.526017,0.843832,0.591779,0.477341,0.540300,0.424832,0.507494,0.647807,0.980538,0.664867,0.655811,0.542493,0.466461,0.780754,0.892157,0.243150,0.964510,0.534118,0.083817,0.058447,0.462002,0.359488,0.160929,6
0.786578,0.080269,0.170513,0.179101,0.448764,0.832247,0.715232,0.955286,0.620396,0.418887,0.074401,0.819655,0.701163,0.893651,0.143397,0.575320,0.449049,0.652623,0.257954,0.589768,0.817444,0.384206,0.632746,0.483642,0.372360,0.170614,0.738621,0.991913,0.161795,0.651790,0
0.155239,0.206442,0.980024,0.034014,0.480459,0.809462,0.907398,0.125982,0.387402,0.617923,0.226765,0.157933,0.436586,0.628246,0.338383,0.087918,0.107435,0.619268,0.459764,0.671705,0.805841,0.720673,0.863597,0.406803,0.258101,0.083648,0.286148,0.443876,0.467139,0.868099,1
0.823499,0.989138,0.648844,0.725463,0.557499,0.270048,0.886901,0.125017,0.330961,0.383621,0.890234,0.043836,0.115280,0.678517,0.814933,0.688326,0.777836,0.385340,0.685511,0.770238,0.863230,0.763421,0.567645,0.020541,0.237737,0.264826,0.140860,0.221307,0.172014,0.764556,2
0.091903,0.904765,0.109908,0.643414,0.314486,0.541417,0.240282,0.480087,0.859721,0.420682,0.261317,0.759280,0.230868,0.277688,0.285779,0.058320,0.027410,0.668387,0.206946,0.446247,0.900859,0.015286,0.124656,0.092989,0.595424,0.177857,0.220307,0.302318,0.414199,0.151642,3
0.308100,0.608199,0.364715,0.471269,0.802931,0.859400,0.888581,0.957020,0.220379,0.759926,0.619016,0.659099,0.291191,0.967635,0.326828,0.444180,0.063517,0.400917,0.002170,0.463441,0.732265,0.310993,0.395091,0.248019,0.745068,0.265089,0.294972,0.416907,0.317209,0.944018,4
0.129338,0.877215,0.764583,0.115967,0.992656,0.600178,0.173872,0.654635,0.945380,0.261748,0.369618,0.129014,0.489947,0.183783,0.591254,0.780877,0.264576,0.746941,0.745784,0.856918,0.428230,0.838062,0.308135,0.256389,0.155227,0.189531,0.603795,0.929434,0.150779,0.586453,5
0.849411,0.686788,0.819714,0.752019,0.917879,0.249373,0.872306,0.289196,0.353752,0.747464,0.393180,0.388526,0.668848,0.649660,0.238158,0.092161,0.913331,0.423509,0.874839,0.960022,0.756595,0.927964,0.502570,0.757779,0.167554,0.407741,0.724513,0.029119,0.156228,0.241895,6
0.018864,0.695383,0.501892,0.699034,0.080586,0.829607,0.539723,0.890508,0.771003,0.282915,0.814150,0.052020,0.094310,0.545803,0.636147,0.956346,0.788175,0.333463,0.385365,0.074597,0.795909,0.519443,0.578759,0.651836,0.376460,0.164904,0.981565,0.358503,0.799205,0.501277,0
